"","country","year","gdp_growth","gdp_nominal","gdp_per_capita_nominal","gdp_ppp","gdp_per_capita_ppp","gdp_ppp_share","error"
"2608","TJK",2017,7.1,7.535,844.595,27.412,3072.654,0.022,NA
"2609","TJK",2018,7.6,7.762,852.341,28.565,3136.544,0.022,NA
"2610","TJK",2019,7.4,8.301,893.318,32.973,3548.583,0.024,NA
"2611","TJK",2020,4.4,8.134,858.445,35.624,3759.648,0.026,NA
"2612","TJK",2021,9.4,8.934,925.135,39.727,4113.977,0.026,NA
"2613","TJK",2022,8,10.493,1066.747,45.964,4673.073,0.027,NA
"2614","TJK",2023,8.3,11.855,1183.908,51.547,5147.945,0.028,NA
"2615","TJK",2024,6.8,12.995,1275.5,56.367,5532.774,0.029,NA
"2616","TJK",2025,4.5,14.164,1367.091,59.974,5788.797,0.029,NA
"2617","TJK",2026,4.5,15.445,1466.706,63.836,6062.057,0.03,NA
"2618","TJK",2027,4.5,16.828,1573.025,67.934,6350.076,0.03,NA
"2619","TJK",2028,4.5,18.258,1680.514,72.292,6654.143,0.031,NA
"2620","TJK",2029,4.5,19.808,1795.903,76.931,6975.04,0.031,NA
"2621","TUR",2012,4.8,877.681,11605.389,1572.87,20797.729,1.612,NA
"2622","TUR",2013,8.5,958.087,12496.576,1735.383,22635.033,1.693,NA
"2623","TUR",2014,4.9,939.924,12097.461,1852.824,23847.098,1.718,NA
"2624","TUR",2015,6.1,867.054,11011.472,1983.8,25193.996,1.764,NA
"2625","TUR",2016,3.3,869.204,10890.235,2069.201,25924.961,1.767,NA
"2626","TUR",2017,7.5,859.02,10629.988,2264.269,28019.32,1.83,NA
"2627","TUR",2018,3,797.707,9727.66,2303.775,28093.447,1.751,NA
"2628","TUR",2019,0.8,760.388,9144.221,2350.308,28264.18,1.686,NA
"2629","TUR",2020,1.9,717.114,8576.486,2391.489,28601.538,1.719,NA
"2630","TUR",2021,11.4,807.893,9540.539,2662.213,31438.507,1.713,NA
"2631","TUR",2022,5.5,905.8,10621.485,3009.826,35293.462,1.747,NA
"2632","TUR",2023,5.1,1129.974,13235.882,3277.512,38390.949,1.779,NA
"2633","TUR",2024,3,1344.318,15665.943,3456.771,40283.307,1.777,NA
"2634","TUR",2025,2.7,1455.413,16876.538,3614.584,41913.652,1.768,NA
"2635","TUR",2026,3.2,1477.336,17048.692,3801.076,43865.039,1.768,NA
"2636","TUR",2027,3.4,1565.506,17982.617,4002.595,45976.918,1.773,NA
"2637","TUR",2028,3.7,1660.519,18988.905,4226.635,48333.786,1.783,NA
"2638","TUR",2029,3.9,1764.235,20088.297,4471.803,50917.766,1.798,NA
"2639","TKM",2012,7.2,50.252,9205.83,92.177,16886.392,0.094,NA
"2640","TKM",2013,-1.8,50.863,9147.926,92.102,16564.855,0.09,NA
"2641","TKM",2014,3.6,56.204,9924.593,97.084,17143.117,0.09,NA
"2642","TKM",2015,2.2,44.944,7794.133,100.101,17359.229,0.089,NA
"2643","TKM",2016,-0.5,42.876,7306.006,100.581,17138.884,0.086,NA
"2644","TKM",2017,2.1,45.902,7690.915,104.574,17521.385,0.085,NA
"2645","TKM",2018,1.7,49.299,8128.406,115.649,19068.035,0.088,NA
"2646","TKM",2019,-3.7,53.035,8611.769,123.474,20049.621,0.089,NA
"2647","TKM",2020,-2.1,52.385,8381.012,119.913,19184.739,0.086,NA
"2648","TKM",2021,-0.3,60.934,9608.222,142.018,22393.752,0.091,NA
"2649","TKM",2022,5.3,77.963,12123.362,160.23,24916.16,0.093,NA
"2650","TKM",2023,2,77.716,11926.706,169.272,25977.504,0.092,NA
"2651","TKM",2024,2.3,83.883,12713.274,177.365,26881.366,0.091,NA
"2652","TKM",2025,2.3,91.185,13656.608,184.749,27669.54,0.09,NA
"2653","TKM",2026,2.3,99.296,14704.003,192.523,28509.334,0.09,NA
"2654","TKM",2027,2.3,108.379,15876.52,200.584,29383.684,0.089,NA
"2655","TKM",2028,2.3,118.491,17178.968,208.967,30296.108,0.088,NA
"2656","TKM",2029,2.3,129.706,18617.825,217.702,31248.541,0.088,NA
"2657","UKR",2012,0.2,175.781,3874.152,523.468,11537.065,0.536,NA
"2658","UKR",2013,0,183.31,4051.42,532.235,11763.162,0.519,NA
"2659","UKR",2014,-6.6,133.392,3119.576,506.022,11834.095,0.469,NA
"2660","UKR",2015,-9.8,90.922,2134.773,460.806,10819.353,0.41,NA
"2661","UKR",2016,2.4,93.349,2200.851,476.54,11235.198,0.407,NA
"2662","UKR",2017,2.4,112.064,2654.483,496.522,11761.234,0.401,NA
"2663","UKR",2018,3.5,130.959,3119.301,537.198,12795.435,0.408,NA
"2664","UKR",2019,3.2,154.14,3693.498,604.396,14482.52,0.433,NA
"2665","UKR",2020,-3.8,156.579,3780.393,656.106,15840.806,0.472,NA
"2666","UKR",2021,3.4,199.868,4875.094,746.471,18207.621,0.48,NA
"2667","UKR",2022,-28.8,160.874,4661.561,569.71,16508.208,0.331,NA
"2668","UKR",2023,5.3,178.34,5241.316,621.637,18269.595,0.337,NA
"2669","UKR",2024,3,184.099,5504.886,655.583,19603.124,0.337,NA
"2670","UKR",2025,2.5,189.827,5758.992,684.18,20756.791,0.335,NA
"2671","UKR",2026,5.3,207.4,6067.401,733.811,21467.316,0.341,NA
"2672","UKR",2027,4.5,221.253,6412.086,780.923,22631.742,0.346,NA
"2673","UKR",2028,4.3,234.533,6801.887,829.431,24055.06,0.35,NA
"2674","UKR",2029,4.2,249.394,7237.772,880.117,25542.254,0.354,NA
"2675","GBR",2012,1.5,2707.571,42501.709,2522.79,39601.136,2.585,NA
"2676","GBR",2013,1.8,2786.665,43469.644,2611.909,40743.604,2.548,NA
"2677","GBR",2014,3.2,3066.304,47468.211,2742.296,42452.372,2.542,NA
"2678","GBR",2015,2.2,2928.558,44978.619,2829.27,43453.689,2.515,NA
"2679","GBR",2016,1.9,2699.086,41114.514,2911.041,44343.18,2.485,NA
"2680","GBR",2017,2.7,2682.384,40617.562,3041.892,46061.349,2.459,NA
"2681","GBR",2018,1.4,2875.024,43275.096,3129.648,47107.713,2.378,NA
"2682","GBR",2019,1.6,2853.074,42712.614,3335.878,49940.539,2.392,NA
"2683","GBR",2020,-10.3,2698.705,40230.545,3219.069,47987.784,2.314,NA
"2684","GBR",2021,8.6,3144.079,46731.477,3543.829,52673.088,2.28,NA
"2685","GBR",2022,4.8,3125.404,46103.227,3980.197,58712.389,2.31,NA
"2686","GBR",2023,0.3,3382.115,49647.559,4137.448,60735.429,2.245,NA
"2687","GBR",2024,1.1,3587.545,52423.294,4282.173,62573.612,2.201,NA
"2688","GBR",2025,1.5,3730.261,54279.939,4424.658,64384.271,2.164,NA
"2689","GBR",2026,1.5,3873.119,56143.833,4576.074,66333.695,2.128,NA
"2690","GBR",2027,1.5,4023.533,58124.711,4728.027,68301.965,2.094,NA
"2691","GBR",2028,1.4,4190.028,60332.159,4880.773,70278.191,2.059,NA
"2692","GBR",2029,1.3,4371.806,62753.333,5037.237,72304.999,2.025,NA
"2693","UZB",2012,7.1,67.52,2284.525,170.487,5768.397,0.175,NA
"2694","UZB",2013,7.3,73.192,2440.258,186.04,6202.69,0.182,NA
"2695","UZB",2014,6.9,80.848,2651.384,202.292,6634.075,0.188,NA
"2696","UZB",2015,7.2,85.662,2761.29,218.907,7056.407,0.195,NA
"2697","UZB",2016,5.9,85.658,2712.808,234.097,7413.922,0.2,NA
"2698","UZB",2017,4.4,69.703,2170.054,248.763,7744.67,0.201,NA
"2699","UZB",2018,5.6,58.696,1797.362,263.156,8058.262,0.2,NA
"2700","UZB",2019,6.8,67.294,2023.534,281.653,8469.366,0.202,NA
"2701","UZB",2020,1.6,66.443,1959.678,283.863,8372.248,0.204,NA
"2702","UZB",2021,8,77.34,2237.92,316.673,9163.298,0.204,NA
"2703","UZB",2022,6,90.125,2555.187,359.61,10195.541,0.209,NA
"2704","UZB",2023,6.3,101.584,2819.823,395.99,10992.112,0.215,NA
"2705","UZB",2024,5.6,112.653,3050.82,428.204,11596.421,0.22,NA
"2706","UZB",2025,5.7,127.407,3379.399,460.875,12224.486,0.225,NA
"2707","UZB",2026,5.7,141.221,3668.771,496.162,12889.768,0.231,NA
"2708","UZB",2027,5.7,155.436,3955.022,534.084,13589.582,0.237,NA
"2709","UZB",2028,5.7,171.557,4275.424,574.886,14326.898,0.243,NA
"2710","UZB",2029,5.7,189.881,4634.744,618.808,15104.291,0.249,NA
"2711","BGD",2012,6.5,159.749,1057.884,539.467,3572.447,0.553,NA
"2712","BGD",2013,6,179.676,1176.16,581.642,3807.441,0.567,NA
"2713","BGD",2014,6.1,207.102,1340.289,627.641,4061.872,0.582,NA
"2714","BGD",2015,6.6,233.687,1495.538,674.975,4319.664,0.6,NA
"2715","BGD",2016,7.1,265.236,1679.021,729.859,4620.214,0.623,NA
"2716","BGD",2017,6.6,293.755,1839.755,791.891,4959.53,0.64,NA
"2717","BGD",2018,7.3,321.379,1991.739,897.768,5563.893,0.682,NA
"2718","BGD",2019,7.9,351.238,2154.227,997.25,6116.365,0.715,NA
"2719","BGD",2020,3.4,373.902,2270.348,1104.316,6705.448,0.794,NA
"2720","BGD",2021,6.9,416.265,2497.741,1247.561,7485.821,0.803,NA
"2721","BGD",2022,7.1,460.201,2730.846,1431.395,8493.937,0.831,NA
"2722","BGD",2023,5.8,451.534,2651.738,1568.544,9211.637,0.851,NA
"2723","BGD",2024,5.4,451.468,2624.532,1692.743,9840.469,0.87,NA
"2724","BGD",2025,4.5,481.856,2773.499,1801.054,10366.621,0.881,NA
"2725","BGD",2026,7.7,540.62,3081.802,1975.731,11262.656,0.919,NA
"2726","BGD",2027,7.3,591.936,3342.949,2158.913,12192.428,0.956,NA
"2727","BGD",2028,6.7,650.46,3640.352,2345.779,13128.343,0.99,NA
"2728","BGD",2029,6.5,719.246,3990.388,2544.071,14114.542,1.023,NA
"2729","BTN",2012,6.6,1.931,2825.188,6.102,8928.525,0.006,NA
"2730","BTN",2013,3.3,1.967,2842.474,6.413,9268.994,0.006,NA
"2731","BTN",2014,3.7,1.933,2760.16,6.766,9660.724,0.006,NA
"2732","BTN",2015,6.2,2.126,2980.157,7.249,10161.838,0.006,NA
"2733","BTN",2016,7.5,2.218,3071.344,7.868,10894.869,0.007,NA
"2734","BTN",2017,5.9,2.445,3344.035,8.478,11596.397,0.007,NA
"2735","BTN",2018,3.5,2.651,3606.621,8.89,12096.051,0.007,NA
"2736","BTN",2019,4.6,2.618,3547.477,9.464,12823.226,0.007,NA
"2737","BTN",2020,-2.5,2.586,3469.154,9.884,13261.552,0.007,NA
"2738","BTN",2021,-3.3,2.623,3486.101,9.861,13104.328,0.006,NA
"2739","BTN",2022,4.8,2.869,3775.341,11.074,14574.759,0.006,NA
"2740","BTN",2023,5,2.908,3790.136,12.049,15705.502,0.007,NA
"2741","BTN",2024,5.2,3.151,4068.072,12.979,16754.619,0.007,NA
"2742","BTN",2025,7.2,3.516,4495.129,14.168,18113.511,0.007,NA
"2743","BTN",2026,6.4,3.894,4930.876,15.353,19440.756,0.007,NA
"2744","BTN",2027,5.2,4.259,5341.729,16.447,20625.256,0.007,NA
"2745","BTN",2028,5.6,4.668,5797.872,17.694,21976.373,0.007,NA
"2746","BTN",2029,7.2,5.177,6367.784,19.308,23750.736,0.008,NA
"2747","IND",2012,5.5,1827.637,1434.018,5456.699,4281.486,5.592,NA
"2748","IND",2013,6.4,1856.721,1438.057,5903.971,4572.709,5.76,NA
"2749","IND",2014,7.4,2039.127,1559.864,6451.917,4935.502,5.982,NA
"2750","IND",2015,8,2103.588,1590.174,7032.495,5316.103,6.253,NA
"2751","IND",2016,8.3,2294.797,1714.28,7685.46,5741.261,6.562,NA
"2752","IND",2017,6.8,2651.474,1957.97,8354.709,6169.499,6.754,NA
"2753","IND",2018,6.5,2702.93,1974.378,9230.79,6742.708,7.015,NA
"2754","IND",2019,3.9,2835.606,2050.163,9932.849,7181.522,7.124,NA
"2755","IND",2020,-5.8,2674.852,1915.552,9771.023,6997.36,7.023,NA
"2756","IND",2021,9.7,3167.271,2250.179,11384.368,8087.994,7.324,NA
"2757","IND",2022,7,3353.471,2366.31,13048.142,9207.162,7.574,NA
"2758","IND",2023,8.2,3567.552,2497.188,14619.782,10233.445,7.934,NA
"2759","IND",2024,7,3889.13,2697.563,16019.97,11111.708,8.234,NA
"2760","IND",2025,6.5,4271.922,2936.823,17364.809,11937.803,8.492,NA
"2761","IND",2026,6.5,4710.371,3210.381,18831.448,12834.683,8.759,NA
"2762","IND",2027,6.5,5193.509,3510.127,20420.105,13801.299,9.044,NA
"2763","IND",2028,6.5,5723.287,3836.829,22143.711,14844.902,9.344,NA
"2764","IND",2029,6.5,6307.191,4195.088,24015.142,15973.137,9.656,NA
"2765","IDN",2012,6,917.87,3739.917,2075.456,8456.574,2.127,NA
"2766","IDN",2013,5.6,912.524,3667.435,2228.082,8954.663,2.174,NA
"2767","IDN",2014,5,890.815,3532.669,2380.385,9439.798,2.207,NA
"2768","IDN",2015,4.9,860.854,3373.489,2519.629,9873.843,2.24,NA
"2769","IDN",2016,5,931.877,3604.99,2671.59,10335.112,2.281,NA
"2770","IDN",2017,5.1,1015.619,3885.967,2857.305,10932.638,2.31,NA
"2771","IDN",2018,5.2,1042.272,3945.583,3069.919,11621.366,2.333,NA
"2772","IDN",2019,5,1119.1,4192.768,3266.186,12236.943,2.342,NA
"2773","IDN",2020,-2.1,1059.055,3919.465,3223.405,11929.526,2.317,NA
"2774","IDN",2021,3.7,1186.51,4351.304,3530.623,12947.903,2.271,NA
"2775","IDN",2022,5.3,1319.076,4784.117,3983.08,14446.108,2.312,NA
"2776","IDN",2023,5,1371.171,4919.949,4334.721,15553.573,2.353,NA
"2777","IDN",2024,5,1402.59,4980.722,4658.321,16542.109,2.394,NA
"2778","IDN",2025,5.1,1492.618,5247.591,4983.448,17520.283,2.437,NA
"2779","IDN",2026,5.1,1614.873,5622.849,5332.646,18567.813,2.48,NA
"2780","IDN",2027,5.1,1743.582,6014.84,5705.769,19683.203,2.527,NA
"2781","IDN",2028,5.1,1883.651,6440.254,6104.307,20870.786,2.576,NA
"2782","IDN",2029,5.1,2030.467,6882.975,6531.146,22139.597,2.626,NA
"2783","MDV",2012,2.4,2.885,8719.582,6.172,18652.614,0.006,NA
"2784","MDV",2013,7,3.286,9766.235,6.714,19956.088,0.007,NA
"2785","MDV",2014,7.8,3.69,10787.471,7.364,21526.294,0.007,NA
"2786","MDV",2015,4,4.118,11838.621,7.727,22216.11,0.007,NA
"2787","MDV",2016,6.6,4.398,12435.588,8.313,23506.664,0.007,NA
"2788","MDV",2017,7.1,4.809,13373.779,9.059,25192.811,0.007,NA
"2789","MDV",2018,8.7,5.398,14762.266,10.361,28335.785,0.008,NA
"2790","MDV",2019,7.3,5.716,15374.179,11.255,30275.11,0.008,NA
"2791","MDV",2020,-32.9,3.706,9803.066,6.741,17833.051,0.005,NA
"2792","MDV",2021,37.7,5.242,13637.448,9.838,25595.121,0.006,NA
"2793","MDV",2022,13.9,6.161,15765.502,12.005,30717.555,0.007,NA
"2794","MDV",2023,4,6.573,16541.03,12.931,32541.081,0.007,NA
"2795","MDV",2024,4.7,6.984,17286.827,13.867,34322.076,0.007,NA
"2796","MDV",2025,4.7,7.641,18599.207,14.783,35984.299,0.007,NA
"2797","MDV",2026,4.8,8.178,19578.228,15.777,37769.275,0.007,NA
"2798","MDV",2027,4.5,8.72,20531.131,16.795,39544.438,0.007,NA
"2799","MDV",2028,4.5,9.298,21529.732,17.879,41399.833,0.008,NA
"2800","MDV",2029,4.5,9.909,22566.718,19.023,43323.224,0.008,NA
"2801","MMR",2012,6.5,55.131,1104.637,148.872,2982.865,0.153,NA
"2802","MMR",2013,7.9,59.176,1175.911,163.365,3246.289,0.159,NA
"2803","MMR",2014,8.2,63.153,1244.184,179.839,3543.053,0.167,NA
"2804","MMR",2015,7.5,62.655,1223.742,195.072,3810.043,0.173,NA
"2805","MMR",2016,6.4,60.09,1163.794,209.545,4058.388,0.179,NA
"2806","MMR",2017,5.8,61.267,1177.083,225.562,4333.596,0.182,NA
"2807","MMR",2018,6.4,66.699,1271.677,270.048,5148.741,0.205,NA
"2808","MMR",2019,6.8,68.802,1302.277,300.151,5681.22,0.215,NA
"2809","MMR",2020,-1.2,77.801,1462.464,310.835,5842.918,0.223,NA
"2810","MMR",2021,-10.5,68.054,1270.854,251.017,4687.535,0.161,NA
"2811","MMR",2022,-4,61.766,1146.239,258.25,4792.526,0.15,NA
"2812","MMR",2023,2.5,64.505,1190.012,274.338,5061.102,0.149,NA
"2813","MMR",2024,1,64.284,1179.396,283.747,5205.768,0.146,NA
"2814","MMR",2025,1.1,65.009,1186.523,292.03,5330.054,0.143,NA
"2815","MMR",2026,1.3,68.633,1246.65,301.401,5474.613,0.14,NA
"2816","MMR",2027,1.5,73.949,1337.201,311.463,5632.122,0.138,NA
"2817","MMR",2028,1.6,79.788,1436.862,322.302,5804.133,0.136,NA
"2818","MMR",2029,1.8,86.21,1546.652,333.988,5991.928,0.134,NA
"2819","NPL",2012,4.7,21.703,794.093,75.336,2756.452,0.077,NA
"2820","NPL",2013,3.5,22.162,809.384,79.319,2896.799,0.077,NA
"2821","NPL",2014,6,22.722,827.394,85.552,3115.262,0.079,NA
"2822","NPL",2015,4,24.361,882.308,89.779,3251.638,0.08,NA
"2823","NPL",2016,0.4,24.524,880.225,91.024,3267.069,0.078,NA
"2824","NPL",2017,9,28.972,1027.965,100.972,3582.688,0.082,NA
"2825","NPL",2018,7.6,33.112,1161.534,111.087,3896.863,0.084,NA
"2826","NPL",2019,6.7,34.186,1185.682,121.063,4198.841,0.087,NA
"2827","NPL",2020,-2.4,33.434,1139.192,122.69,4180.437,0.088,NA
"2828","NPL",2021,4.8,36.927,1229.474,134,4461.469,0.086,NA
"2829","NPL",2022,5.6,41.183,1348.157,151.638,4963.978,0.088,NA
"2830","NPL",2023,2,40.907,1316.147,160.162,5153.126,0.087,NA
"2831","NPL",2024,3.1,43.673,1381.053,169.122,5348.118,0.087,NA
"2832","NPL",2025,4.9,47.826,1486.461,180.613,5613.554,0.088,NA
"2833","NPL",2026,4.9,52.622,1607.473,193.056,5897.423,0.09,NA
"2834","NPL",2027,5,57.968,1740.418,206.367,6195.949,0.091,NA
"2835","NPL",2028,5,63.907,1885.831,220.636,6510.783,0.093,NA
"2836","NPL",2029,5,70.443,2043.08,235.949,6843.268,0.095,NA
"2837","LKA",2012,8.6,70.392,3446.355,210.917,10326.39,0.216,NA
"2838","LKA",2013,4.1,76.934,3737.366,223.198,10842.729,0.218,NA
"2839","LKA",2014,6.4,82.483,3969.713,241.568,11626.166,0.224,NA
"2840","LKA",2015,4.2,85.091,4057.742,254.065,12115.637,0.226,NA
"2841","LKA",2016,5.1,88,4150.367,269.441,12707.666,0.23,NA
"2842","LKA",2017,6.5,94.376,4401.055,291.985,13616.185,0.236,NA
"2843","LKA",2018,2.3,94.484,4360.149,307.238,14178.023,0.233,NA
"2844","LKA",2019,-0.2,89.015,4082.694,307.705,14112.953,0.221,NA
"2845","LKA",2020,-4.6,84.304,3846.175,283.652,12940.904,0.204,NA
"2846","LKA",2021,4.2,88.609,3999.337,317.188,14316.135,0.204,NA
"2847","LKA",2022,-7.3,74.586,3330.376,314.837,14058.023,0.183,NA
"2848","THA",2012,7.2,397.579,5860.884,1011.155,14905.88,1.036,NA
"2849","THA",2013,2.7,420.329,6168.196,1056.002,15496.506,1.03,NA
"2850","THA",2014,1,407.35,5952.033,1084.972,15853.177,1.006,NA
"2851","THA",2015,3.1,401.183,5838.399,1129.36,16435.534,1.004,NA
"2852","THA",2016,3.4,413.479,5994.949,1179.255,17097.763,1.007,NA
"2853","THA",2017,4.2,456.336,6593.517,1250.522,18068.566,1.011,NA
"2854","THA",2018,4.2,506.553,7296.037,1347.311,19405.742,1.024,NA
"2855","THA",2019,2.1,543.879,7811.477,1427.827,20507.22,1.024,NA
"2856","THA",2020,-6.1,500.501,7170.503,1372.919,19669.331,0.987,NA
"2857","THA",2021,1.6,506.27,7237.504,1452.137,20759.395,0.934,NA
"2858","THA",2022,2.5,495.622,7072.418,1594.739,22756.563,0.926,NA
"2859","THA",2023,1.9,514.836,7335.637,1683.069,23981.207,0.913,NA
"2860","THA",2024,2.8,528.919,7527.382,1771.532,25211.769,0.91,NA
"2861","THA",2025,3,545.341,7754.143,1857.84,26416.433,0.909,NA
"2862","THA",2026,2.6,569.517,8092.992,1940.894,27580.626,0.903,NA
"2863","THA",2027,2.7,596.267,8470.417,2030.893,28850.323,0.899,NA
"2864","THA",2028,2.7,624.015,8864.239,2123.829,30169.377,0.896,NA
"2865","THA",2029,2.7,652.658,9270.715,2220.377,31539.444,0.893,NA
"2866","TLS",2012,4.9,1.16,1031,3.712,3298.186,0.004,NA
"2867","TLS",2013,3.1,1.396,1213.652,3.891,3384.019,0.004,NA
"2868","TLS",2014,4.5,1.447,1233.58,4.138,3526.522,0.004,NA
"2869","TLS",2015,2.8,1.594,1332.672,4.291,3586.77,0.004,NA
"2870","TLS",2016,3.4,1.651,1358.283,4.479,3685.45,0.004,NA
"2871","TLS",2017,-3.1,1.616,1309.352,4.419,3581.204,0.004,NA
"2872","TLS",2018,-0.7,1.584,1264.501,4.625,3692.807,0.004,NA
"2873","TLS",2019,2.1,2.048,1611.123,5.973,4698.816,0.004,NA
"2874","TLS",2020,-7.2,2.163,1676.769,8.131,6304.665,0.006,NA
"2875","TLS",2021,1.6,3.622,2764.355,9.207,7026.952,0.006,NA
"2876","TLS",2022,4,3.205,2406.607,7.837,5885.395,0.005,NA
"2877","TLS",2023,2.3,2.379,1760.628,6.96,5152.032,0.004,NA
"2878","TLS",2024,3,1.992,1453.881,6.435,4696.56,0.003,NA
"2879","TLS",2025,3.1,2.13,1532.855,6.757,4862.772,0.003,NA
"2880","TLS",2026,3.2,2.275,1614.81,7.105,5043.381,0.003,NA
"2881","TLS",2027,3.1,2.428,1699.765,7.464,5226.262,0.003,NA
"2882","TLS",2028,3.1,2.591,1789.614,7.841,5416.555,0.003,NA
"2883","TLS",2029,3,2.762,1882.932,8.208,5596.618,0.003,NA
"2884","AUS",2012,3.8,1570.323,68489.256,1007.035,43921.566,1.032,NA
"2885","AUS",2013,2.2,1520.13,65247.836,1046.999,44939.863,1.021,NA
"2886","AUS",2014,2.6,1457.357,61647.05,1092.825,46227.137,1.013,NA
"2887","AUS",2015,2.4,1234.457,51468.795,1128.917,47068.446,1.004,NA
"2888","AUS",2016,2.7,1263.667,51821.355,1170.645,48006.646,1,NA
"2889","AUS",2017,2.4,1382.668,55845.011,1220.416,49291.76,0.987,NA
"2890","AUS",2018,2.8,1419.28,56441.271,1290.175,51307.076,0.981,NA
"2891","AUS",2019,1.8,1388.092,54391.307,1367.848,53598.066,0.981,NA
"2892","AUS",2020,-2.1,1364.828,53249.731,1381.255,53890.665,0.993,NA
"2893","AUS",2021,5.5,1658.439,64352.012,1557.171,60422.561,1.002,NA
"2894","AUS",2022,3.9,1724.034,65513.824,1733.499,65873.491,1.006,NA
"2895","AUS",2023,2,1740.622,64546.866,1831.059,67900.529,0.994,NA
"2896","AUS",2024,1.2,1802.006,65965.622,1897.885,69475.413,0.975,NA
"2897","AUS",2025,2.1,1881.14,67978.737,1973.284,71308.542,0.965,NA
"2898","AUS",2026,2.2,1965.385,70111.641,2054.934,73306.143,0.956,NA
"2899","AUS",2027,2.2,2040.963,71944.415,2138.824,75394.02,0.947,NA
"2900","AUS",2028,2.3,2125.575,74038.536,2227.852,77601.084,0.94,NA
"2901","AUS",2029,2.3,2219.941,76408.601,2321.979,79920.67,0.934,NA
"2902","BRN",2012,0.9,19.048,47776.368,26.474,66400.915,0.027,NA
"2903","BRN",2013,-2.1,18.094,44865.244,26.352,65342.145,0.026,NA
"2904","BRN",2014,-2.5,17.098,41947.487,26.139,64129.222,0.024,NA
"2905","BRN",2015,-0.4,12.93,31353.779,26.275,63711.821,0.023,NA
"2906","BRN",2016,-2.5,11.4,27321.997,25.871,62001.508,0.022,NA
"2907","BRN",2017,1.3,12.128,28443.168,26.684,62579.075,0.022,NA
"2908","BRN",2018,0.1,13.567,31074.01,28.523,65329.381,0.022,NA
"2909","BRN",2019,3.9,13.469,29865.278,30.701,68074.251,0.022,NA
"2910","BRN",2020,1.1,12.006,27174.73,31.223,70673.187,0.022,NA
"2911","BRN",2021,-1.6,14.006,31781.303,35.347,80202.909,0.023,NA
"2912","BRN",2022,-1.6,16.682,37452.922,37.25,83632.759,0.022,NA
"2913","BRN",2023,1.4,15.126,33576.739,39.133,86866.545,0.021,NA
"2914","BRN",2024,2.4,15.71,34871.7,41.016,91046.396,0.021,NA
"2915","BRN",2025,2.5,16.679,37023.382,42.815,95038.768,0.021,NA
"2916","BRN",2026,2.6,17.416,38658.566,44.736,99303.946,0.021,NA
"2917","BRN",2027,2.7,18.02,39999.08,46.789,103861.004,0.021,NA
"2918","BRN",2028,2.9,18.807,41652.57,49.03,108584.963,0.021,NA
"2919","BRN",2029,3.1,19.744,43627.524,51.473,113735.98,0.021,NA
"2920","KHM",2012,7.7,17.829,1241.402,51.937,3616.295,0.053,NA
"2921","KHM",2013,7.9,19.806,1356.991,56.972,3903.362,0.056,NA
"2922","KHM",2014,8,22.04,1485.892,62.601,4220.442,0.058,NA
"2923","KHM",2015,7.2,24.217,1606.561,67.736,4493.536,0.06,NA
"2924","KHM",2016,7.9,26.591,1735.785,73.785,4816.529,0.063,NA
"2925","KHM",2017,8.1,29.394,1888.07,81.172,5213.911,0.066,NA
"2926","KHM",2018,8.8,33.181,2097.235,91.414,5777.847,0.069,NA
"2927","KHM",2019,7.9,36.682,2281.377,101.426,6308.101,0.073,NA
"2928","KHM",2020,-3.6,34.898,2136.009,99.39,6083.353,0.071,NA
"2929","KHM",2021,3.1,36.797,2217.723,105.674,6368.944,0.068,NA
"2930","KHM",2022,5.1,39.838,2365.226,118.985,7064.245,0.069,NA
"2931","KHM",2023,5,43.304,2545.522,129.428,7608.157,0.07,NA
"2932","KHM",2024,5.5,47.147,2743.991,139.801,8136.533,0.072,NA
"2933","KHM",2025,5.8,51.159,2948.029,150.59,8677.668,0.074,NA
"2934","KHM",2026,6.2,55.746,3180.527,162.922,9295.347,0.076,NA
"2935","KHM",2027,6.1,60.688,3428.239,176.027,9943.632,0.078,NA
"2936","KHM",2028,6,66.005,3691.665,190.039,10628.833,0.08,NA
"2937","KHM",2029,6,71.761,3973.858,205.127,11359.158,0.082,NA
"2938","CHN",2012,7.8,8539.584,6282.709,13509.365,9939.057,13.843,NA
"2939","CHN",2013,7.8,9624.928,7039.574,14806.924,10829.633,14.446,NA
"2940","CHN",2014,7.4,10524.241,7645.875,16178.308,11753.562,14.999,NA
"2941","CHN",2015,7,11113.508,8034.287,17474.445,12632.798,15.536,NA
"2942","CHN",2016,6.8,11226.897,8063.446,18848.647,13537.583,16.093,NA
"2943","CHN",2017,6.9,12265.327,8760.259,20519.109,14655.355,16.587,NA
"2944","CHN",2018,6.7,13841.812,9848.949,22368.201,15915.783,16.999,NA
"2945","CHN",2019,6,14340.6,10170.061,24404.032,17306.842,17.502,NA
"2946","CHN",2020,2.2,14862.564,10525.001,25547.101,18091.31,18.363,NA
"2947","CHN",2021,8.4,17759.307,12572.071,28722.485,20333.063,18.477,NA
"2948","CHN",2022,3,17848.54,12642.847,31678.065,22438.863,18.389,NA
"2949","CHN",2023,5.2,17758.046,12597.307,34540.882,24502.814,18.746,NA
"2950","CHN",2024,4.8,18273.357,12968.567,37072.086,26309.991,19.053,NA
"2951","CHN",2025,4.5,19534.894,13873.312,39438.111,28008.2,19.288,NA
